"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Egypt, Arab Rep.","EGY","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","56.3199996948242","56.0400009155273","54.060001373291","60","63.5699996948242","60.4199981689453","","66.6600036621094","55.9300003051758","69.6800003051758","68.8899993896484","68.0599975585938","71.5899963378906","41.1800003051758","37.439998626709","","","","","27.75","37.5499992370605","44.2000007629395","37.1800003051758","45.4300003051758","45.6300010681152","48.2799987792969","75.5100021362305","51.3800010681152","55.560001373291","56.939998626709","53.6800003051758","58.0499992370605","61.939998626709","54.7099990844727","47.5099983215332","48.4099998474121","50.5800018310547","47.2400016784668","48.7700004577637","","","51.4700012207031","56.9199981689453","52.1100006103516","51.7599983215332","","",
"Euro area","EMU","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3804112433014","73.3256017049921","74.964290408213","75.6769679564205","76.2439557934147","76.9232419131071","77.1586968194926","77.5077455152698","78.1740610644651","78.5983023500278","79.0439535783339","79.4278857345645","80.4423713189844","81.1688929625759","81.812999672643","82.3490458126979","82.7546356027058","83.6348708240651","84.3196554882278","84.6834612360483","84.8431625731098","85.1123612893466","85.347866062714","85.548332720496","85.7064282614654","",
"Eritrea","ERI","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","48.1100006103516","47.3499984741211","48.4599990844727","51.0299987792969","51.3899993896484","52.8499984741211","52.7299995422363","54.4199981689453","55.6399993896484","56.6800003051758","57.8400001525879","60.2400016784668","62.1599998474121","63.7999992370605","64.2399978637695","65.5899963378906","66.4899978637695","69.1999969482422","69.870002746582","70.2399978637695","71.7900009155273","72.1600036621094","74.1800003051758","75.3899993896484","76.8000030517578","78.1500015258789","78.879997253418","80.2300033569336","80.4599990844727","80.8899993896484","81.4000015258789","80.7399978637695","81.0899963378906","81.6699981689453","82.75","83.5199966430664","84.0400009155273","85.0800018310547","85.4300003051758","86.1999969482422","87.4599990844727","87.9800033569336","88.6800003051758","88.5100021362305","89.2600021362305","89.3000030517578","89.1999969482422","86.0999984741211",
"Estonia","EST","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0299987792969","53.0099983215332","54.6199989318848","56.9300003051758","61.2099990844727","63.689998626709","65.7300033569336","67.4400024414063","67.7300033569336","69.6600036621094","70.629997253418","72.870002746582","71.6900024414063","73.1999969482422","73.5699996948242","71.5999984741211","72.5199966430664","75.0899963378906","75.0100021362305","75.4000015258789","77.9199981689453","79.1600036621094","78.3899993896484","79.7600021362305","80.5400009155273","80.1399993896484","79.8499984741211","",
"Ethiopia","ETH","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3300018310547","16.1399993896484","77.0100021362305","","","73.0699996948242","73.3099975585938","74.4000015258789","76.9499969482422","27.3500003814697","75.1699981689453","","",
"European Union","EUU","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5556766412419","72.5275087561585","73.4402534530778","72.4090391287484","72.7987772759062","73.4551169352832","75.1216422324544","75.506522893596","76.1584237600121","75.5260065250583","75.9831961153402","77.0659493315461","78.1010170422014","78.951368613655","79.6134388486186","80.1364838988395","80.4668474986351","81.1965648841729","82.233512626716","82.7103559807676","82.8585421954387","83.084823467138","83.4152965699699","83.542539044618","83.893851399582","",
"Fragile and conflict affected situations","FCS","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","55.3199996948242","57.3699989318848","59.2700004577637","58.2400016784668","58.2599983215332","59.5299987792969","61.2799987792969","63.0499992370605","64.5400009155273","65.120002746582","65.0699996948242","66.1900024414063","67.4899978637695","69.0599975585938","69.879997253418","71.2699966430664","72.0699996948242","73.3399963378906","74.6999969482422","75.9199981689453","76.25","77.3199996948242","78.370002746582","79.1699981689453","79.5199966430664","79.75","79.4000015258789","80.4199981689453","80.0400009155273","81.1500015258789","81.629997253418","82.1699981689453","82.3899993896484","83.3199996948242","84.3499984741211","84.5199966430664","85.0100021362305","85.7300033569336","86.4899978637695","86.8600006103516","86.8600006103516","87.8499984741211","88.1800003051758","88.25","88.629997253418","88.6800003051758","",
"Fiji","FJI","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","65.0699996948242","66.379997253418","67.4300003051758","68.1399993896484","69.0100021362305","69.8000030517578","70.5","71.6399993896484","72.5199966430664","73.2799987792969","74.1399993896484","75.1399993896484","75.9800033569336","76.8000030517578","77.5400009155273","77.9800033569336","78.379997253418","79.1600036621094","78.0999984741211","80.0999984741211","80.7600021362305","81.1100006103516","82","82.129997253418","82.5","82.5599975585938","83","83.1699981689453","83.8199996948242","84.1600036621094","84.5","85.2799987792969","85.8199996948242","86.120002746582","86.7399978637695","87.3199996948242","87.5599975585938","87.1699981689453","87.4899978637695","87.2900009155273","87.8099975585938","87.9400024414063","85.8199996948242",
"Faroe Islands","FRO","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3300018310547","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3600006103516","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","67.120002746582","67.7099990844727","69.0500030517578","70.379997253418","70.6999969482422","70.8899993896484","72.9499969482422","73.9400024414063","73.9300003051758","74.3399963378906","74.8300018310547","75.9800033569336","77.8099975585938","78.7399978637695","78.6100006103516","78.5500030517578","78.0899963378906","79.1999969482422","80.7399978637695","80.5199966430664","80.9899978637695","81.129997253418","81.4199981689453","82.4499969482422","82.7900009155273","84.2399978637695","84.4700012207031","84.6800003051758","85.5599975585938","85.9300003051758","86.4700012207031","87.0400009155273","87.7300033569336","88.3300018310547","89.0400009155273","89.6699981689453","89.6600036621094","89.6699981689453","89.4800033569336","89.5699996948242","91.0999984741211","91.2799987792969","91.1600036621094","90.8600006103516","90.9400024414063","90.5899963378906","91.0400009155273","",
"Georgia","GEO","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3300018310547","40.8600006103516","38.1599998474121","41.189998626709","41.189998626709","38.9300003051758","39.4099998474121","38.4000015258789","38.7200012207031","39.6300010681152","","","","","","","41.5","","",
"Ghana","GHA","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3699989318848","","","","","","",
"Gibraltar","GIB","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","","","","",
"Guinea-Bissau","GNB","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","8.39000034332275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","40.1599998474121","43.4199981689453","43.0999984741211","44.1199989318848","45.7099990844727","45.4099998474121","47.6199989318848","49.2799987792969","50.4700012207031","52.4500007629395","55.7900009155273","56.5299987792969","59.7999992370605","61.0200004577637","62.1800003051758","62.4199981689453","63.4799995422363","67.2600021362305","67.7799987792969","68.1600036621094","70.8899993896484","71.8399963378906","72.3399963378906","75.620002746582","76.5199966430664","77.25","78","78.9800033569336","79.4800033569336","79.5699996948242","79.8300018310547","79.5999984741211","79.0100021362305","79.4700012207031","79.629997253418","",
"Grenada","GRD","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6599998474121","","","","","","76.1500015258789","","73.0500030517578","","76.629997253418","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","58.75","58.7299995422363","","","","","65.5299987792969","","60.3800010681152","74.9700012207031","70.1600036621094","","","","","","","","","","","","","","","63.3300018310547","","","","","64.8199996948242","71.8399963378906","74.6100006103516","69.6999969482422","74.4000015258789","",
"Guam","GUM","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8400001525879","","","","","77.620002746582","","","","","","","","","","","","","","",
"High income","HIC","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8928138651389","76.6846200437258","77.7929341086392","77.3999367658197","78.0075976840001","78.4521938621965","79.6638817797952","80.2574617025835","80.9132645406368","80.7741264669629","81.4460436950092","82.1784673417474","82.7550203803941","83.3062871445637","83.923990319809","84.271032426919","84.5283510559934","84.9999295074589","85.8854710497707","86.113623437354","81.1210744823662","86.3482474185268","86.4828662940372","86.5489958743875","86.6360825704531","",
"Hong Kong SAR, China","HKG","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","39.9900016784668","41.2099990844727","42.5900001525879","45.1100006103516","47.0999984741211","49.6699981689453","49.3199996948242","51.4099998474121","53.2400016784668","54.8199996948242","58.5299987792969","62.5299987792969","66.2399978637695","69.870002746582","73","76.9000015258789","79.870002746582","80.8899993896484","83.3499984741211","85.370002746582","87.1699981689453","88.0500030517578","89.3300018310547","89.9700012207031","90.6100006103516","91.6600036621094","92.5599975585938","93.2900009155273","93.4899978637695","93.9599990844727","94.5699996948242","79.9700012207031","79.870002746582","80","79.5","79.2699966430664","79.3000030517578","79.1699981689453","",
"Honduras","HND","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","80.0299987792969","83.1100006103516","82.9899978637695","","","71.4199981689453","","69.0999984741211","","","64.9100036621094","63.6500015258789","65.7399978637695","65.6900024414063","66.5100021362305","","67.629997253418","64.7099990844727","65.8600006103516","68.8600006103516","63.4300003051758","67.0400009155273","68.0699996948242","","","","","","","","70.7799987792969","",
"Heavily indebted poor countries (HIPC)","HPC","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6500015258789","59.6699981689453","60.4900016784668","60.5099983215332","64.5699996948242","63.0299987792969","64.25","62.5299987792969","63.5900001525879","62.9799995422363","67.1699981689453","68.3000030517578","67.9700012207031","69.4400024414063","69.6100006103516","68.2399978637695","70.9400024414063","74.6399993896484","76.5599975585938","77.4899978637695","",
"Haiti","HTI","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","30.5","38.9900016784668","40.1500015258789","37.8199996948242","37.7700004577637","","","","","37.7999992370605","","37.8199996948242","","","","","","","","","","","","","60.2900009155273","","","","","","","","","","","","","",
"Hungary","HUN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","44.5999984741211","40.689998626709","40.9199981689453","41.6599998474121","42.4599990844727","43.4099998474121","44.6500015258789","45.5999984741211","46.3699989318848","47.4500007629395","54.6100006103516","57.9900016784668","62.2599983215332","","68.2699966430664","70.5599975585938","70.5100021362305","71.0299987792969","70.2399978637695","71.3899993896484","71.879997253418","71.0199966430664","71.7300033569336","73.9000015258789","74.6399993896484","76.129997253418","76.4800033569336","76.5999984741211","76.7300033569336","78.0199966430664","77.8899993896484","77.4899978637695","78.129997253418","78.3300018310547","77.879997253418","78.2699966430664","",
"IBRD only","IBD","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0015914032422","","","","","","","","","",
"Indonesia","IDN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","22.5699996948242","28.3500003814697","31.8899993896484","22.9899997711182","32.6500015258789","","31.7700004577637","","","34","34.689998626709","34.9099998474121","28.8899993896484","30.8299999237061","31.1399993896484","32.4000015258789","30.4599990844727","34.189998626709","36.2299995422363","40.1399993896484","39.1199989318848","41.7400016784668","40.0499992370605","42.6199989318848","38.2999992370605","39.3499984741211","38.8199996948242","37.2999992370605","","","","","","","","","","51.5499992370605","52.0299987792969","52.4199981689453","",
"IDA only","IDX","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0199966430664","","","","","95.3600006103516","","","","","85.0299987792969","","","","","",
"India","IND","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7299995422363","","","","","16.9699993133545","","","","","","",
"Not classified","INX","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","73.6500015258789","74.5299987792969","73.3499984741211","74.0800018310547","74.9899978637695","76.2900009155273","75.620002746582","76.0800018310547","77.4000015258789","77.8199996948242","79.1699981689453","78.629997253418","78.870002746582","79.8199996948242","79.0800018310547","80.9000015258789","82.120002746582","82.5299987792969","83.4100036621094","84.8099975585938","85.1100006103516","85.2699966430664","86.8000030517578","86.9300003051758","87.7200012207031","88.3199996948242","89.2399978637695","89.8300018310547","90.0400009155273","89.9100036621094","89.7300033569336","89.8899993896484","89.7300033569336","",
"Iran, Islamic Rep.","IRN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7200012207031","","","","","","","","","37.9900016784668","37.310001373291","37.7700004577637","41.9099998474121","44","47.6100006103516","50.4000015258789","49.4099998474121","51.5800018310547","53.8199996948242","53.3699989318848","",
"Iraq","IRQ","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0999984741211","55.6100006103516","45.560001373291","","","","","","","","",
"Iceland","ISL","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4000015258789","80.5100021362305","80.879997253418","81","81.4100036621094","81.7799987792969","81.6399993896484","78.0599975585938","82.629997253418","85.4100036621094","85.5199966430664","85.629997253418","85.9800033569336","85.5699996948242","86.0800018310547","87.6900024414063","88.8499984741211","89.1900024414063","88.5299987792969","89.6800003051758","89.7699966430664","90.1500015258789","89.5599975585938","89.8600006103516","91.0800018310547","90.25",
"Israel","ISR","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","73.7600021362305","76.129997253418","77.3099975585938","77.5699996948242","78.0899963378906","78.5400009155273","77.6100006103516","79.4300003051758","80.4400024414063","81.1100006103516","81.5100021362305","81.120002746582","80.7799987792969","81.0400009155273","80.4300003051758","81.3600006103516","82.2699966430664","82.3000030517578","82.870002746582","82.9199981689453","82.5","82.4499969482422","83.4599990844727","83.6800003051758","84.3499984741211","85.4599990844727","85.7799987792969","86.3600006103516","86.9700012207031","87.4199981689453","87.8399963378906","87.4800033569336","87.9700012207031","88.4499969482422","88.0100021362305","87.7900009155273","88.75","88.8399963378906","88.8199996948242","89.1600036621094","89.6699981689453","90.0400009155273","90","89.5999984741211",
"Italy","ITA","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","53.3199996948242","54.3600006103516","55.2799987792969","56.2700004577637","57.7999992370605","59.5699996948242","60.6399993896484","62.9099998474121","64.3199996948242","65.2099990844727","66.5999984741211","67.370002746582","67.6800003051758","68.2200012207031","69.0800018310547","68.3300018310547","69.6600036621094","70.3300018310547","70.879997253418","72.0100021362305","72.8600006103516","73.4000015258789","74.4199981689453","75.1100006103516","75.1900024414063","75.9599990844727","76.4199981689453","79.0400009155273","79.3099975585938","79.9300003051758","80.4300003051758","81.2699966430664","82.4599990844727","83.129997253418","83.0699996948242","83.5599975585938","83.8099975585938","84.1999969482422","84.2699966430664","",
"Jamaica","JAM","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.75","75.120002746582","75.0500030517578","75.8000030517578","76.9199981689453","79.7399978637695","81.5","83.3199996948242","84.0800018310547","84.1600036621094","83.1699981689453","84.6800003051758","85.75","86.0299987792969","86.8000030517578","85.6900024414063","84.1999969482422","83.0599975585938","83.5999984741211","","85.5199966430664","85.6399993896484","85.7300033569336","86.0199966430664","",
"Jordan","JOR","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.629997253418","","","","","","","","","","","","",
"Japan","JPN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","47.4799995422363","48.5299987792969","50","51.6599998474121","52.0999984741211","53.1699981689453","55.2999992370605","55.4700012207031","56.4700012207031","57.0299987792969","57.7200012207031","58.1699981689453","58.7000007629395","59.4500007629395","60.0999984741211","60.3400001525879","60.5900001525879","61.5800018310547","62.5","62.7900009155273","62.9700012207031","63.6399993896484","64.2399978637695","64.9899978637695","66.25","67.25","68.0899963378906","68.75","69.3399963378906","70.8600006103516","71.6600036621094","72.4300003051758","73.4499969482422","74.629997253418","74.9300003051758","76.0299987792969","77.1399993896484","77.2399978637695","77.5999984741211","78.1900024414063","79.6100006103516","80.2300033569336","38.560001373291","80.8600006103516","80.5599975585938","80.8399963378906","80.6100006103516","81.3600006103516",
"Kazakhstan","KAZ","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.9700012207031","","56.0699996948242","55.6199989318848","55.810001373291","57.6199989318848","57.7700004577637","58.25","58.2700004577637","59.2599983215332","60.439998626709","61.1300010681152","62.2700004577637","63.3499984741211","64.5299987792969","","71.3899993896484","",
"Kenya","KEN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7599983215332","41.2099990844727","40.7700004577637","38.3600006103516","37.9599990844727","38.1399993896484","43.9099998474121","47.0299987792969","50.3800010681152","52.3499984741211","53.8899993896484","","","","","","59.0400009155273","56.0299987792969","53.8899993896484","57.2700004577637","",
"Cambodia","KHM","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0299997329712","","","","","","","","","","","","","29.0699996948242","","","","","","",
"Kiribati","KIR","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.8399963378906","","","","","87.8099975585938","","","","","65.7399978637695","","","","","","",
"St. Kitts and Nevis","KNA","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","65.8099975585938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","23.7399997711182","24.9400005340576","27.5100002288818","26.1599998474121","26.8700008392334","28.6200008392334","29.2800006866455","30.4899997711182","31.6399993896484","28.0400009155273","27.7299995422363","28.7900009155273","29.9899997711182","28.5100002288818","29.1700000762939","30.9500007629395","33.4900016784668","37.25","38.4500007629395","42.2299995422363","44.3199996948242","45.6699981689453","47.8499984741211","47.4799995422363","46.3300018310547","46.4199981689453","47.2900009155273","49.5800018310547","51.689998626709","54.0699996948242","57.3800010681152","59.7400016784668","61.6500015258789","63.560001373291","65.7399978637695","66.8499984741211","67.7600021362305","68.620002746582","70.1399993896484","71.0899963378906","71.9100036621094","72.9100036621094","74.4400024414063","75.3499984741211","76.2399978637695","77.2399978637695","78.6600036621094","78.7399978637695","78.8199996948242","79.620002746582","80.2399978637695","80.5899963378906","81.0699996948242","81.8399963378906",
"Kuwait","KWT","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","98","","","","","","","","","","","","","","","","","96.9700012207031","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4440446808595","71.8356347269067","","72.8773944519552","74.8069637185433","74.2304702913558","75.338008694128","74.097364383399","76.9623443996465","75.939476774426","75.3629697706792","75.6947986278269","75.5386975509554","75.4164829738332","75.3499374474891","75.8905753972872","","76.9735566838468","","77.2226653565127","78.0836777548432","78.0903216694939","78.8591803375455","","",
"Lao PDR","LAO","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7200012207031","","","","","","",
"Libya","LBY","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4500007629395","57.4599990844727","62.0800018310547","70.5599975585938","69.5199966430664","70.4899978637695","70.0599975585938","","67.5599975585938","73.0100021362305","72.7900009155273","","","","","","","","","","","84.5100021362305","",
"Latin America & Caribbean","LCN","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.9127854433916","72.1938391330623","","73.282615976898","75.0330085753722","74.5265450655966","75.6976423250207","74.5321344624111","77.2617839150597","76.2697616869906","75.7572062085881","76.0858308939944","75.8955355114","75.7854671404793","75.695211873829","76.2833562441087","","77.046001258172","","77.5096958813755","78.2816388621093","78.3449417148602","79.1215663117814","","",
"Least developed countries: UN classification","LDC","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Employment in services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
